loan_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,default_flag
LN00286,23,15000,OWN,4.0,VENTURE,B,4600,10.99,1,0.31,0,2,1
LN00287,22,88000,RENT,6.0,DEBTCONSOLIDATION,D,25000,15.58,1,0.28,1,2,1
LN00288,25,74800,RENT,2.0,MEDICAL,B,25000,10.99,1,0.28,0,2,1
LN00289,25,88000,RENT,0.0,VENTURE,D,25000,14.96,1,0.28,0,4,1
LN00290,25,15000,OWN,2.0,HOMEIMPROVEMENT,D,1750,15.31,0,0.12,1,4,0
LN00291,26,88000,RENT,2.0,VENTURE,D,25000,15.65,1,0.28,0,3,1
LN00292,25,100000,RENT,1.0,VENTURE,B,25000,9.33,0,0.25,0,4,0
LN00293,23,15000,MORTGAGE,0.0,PERSONAL,C,3600,13.47,1,0.24,0,4,1
LN00294,24,102400,RENT,8.0,PERSONAL,B,25000,10.36,0,0.24,0,3,0
LN00295,24,92000,RENT,1.0,HOMEIMPROVEMENT,E,25000,16.77,1,0.27,1,4,1
LN00296,23,93000,RENT,0.0,DEBTCONSOLIDATION,D,25000,14.59,1,0.27,1,2,1
LN00297,22,175000,RENT,6.0,VENTURE,C,3500,11.91,0,0.02,1,2,0
LN00298,23,175000,MORTGAGE,3.0,EDUCATION,A,7200,8.38,0,0.04,0,3,0
LN00299,25,174708,RENT,9.0,VENTURE,B,9000,10.59,0,0.05,0,3,0
LN00300,25,174000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8800,14.27,0,0.05,0,3,0
LN00301,26,174000,RENT,8.0,DEBTCONSOLIDATION,B,12000,12.53,0,0.07,0,4,0
LN00302,25,162000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,25000,16.0,1,0.15,1,3,1
LN00303,26,173467,MORTGAGE,10.0,VENTURE,B,10000,11.71,0,0.06,0,4,0
LN00304,21,15000,OWN,0.0,HOMEIMPROVEMENT,C,3175,11.54,1,0.21,1,3,1
LN00305,25,96000,RENT,2.0,HOMEIMPROVEMENT,E,25000,15.68,1,0.26,1,4,1
LN00306,21,15120,MORTGAGE,0.0,EDUCATION,B,1500,10.59,0,0.1,0,2,0
LN00307,24,97908,RENT,8.0,HOMEIMPROVEMENT,D,25000,12.61,1,0.26,1,2,1
LN00308,26,110000,RENT,3.0,PERSONAL,C,25000,13.48,0,0.23,1,2,0
LN00309,23,15204,MORTGAGE,7.0,PERSONAL,A,2800,8.49,1,0.18,0,3,1
LN00310,25,159600,RENT,0.0,PERSONAL,D,30000,17.27,1,0.19,1,4,1
LN00311,24,171500,RENT,6.0,DEBTCONSOLIDATION,A,18000,8.9,0,0.1,0,4,0
LN00312,25,170004,MORTGAGE,3.0,MEDICAL,B,10000,11.11,0,0.06,0,4,0
LN00313,24,158004,RENT,0.0,HOMEIMPROVEMENT,D,25000,14.59,1,0.16,1,2,1
LN00314,26,170000,RENT,0.0,VENTURE,B,13000,12.42,0,0.08,0,3,0
LN00315,24,83300,RENT,0.0,MEDICAL,D,25000,15.31,1,0.26,0,2,1
LN00316,24,110000,RENT,7.0,HOMEIMPROVEMENT,D,25000,15.7,0,0.23,1,2,0
LN00317,22,15360,OWN,7.0,HOMEIMPROVEMENT,B,2500,12.53,1,0.16,0,3,1
LN00318,25,134300,RENT,3.0,MEDICAL,D,5000,16.49,1,0.03,0,2,1
LN00319,25,170000,MORTGAGE,2.0,EDUCATION,A,20000,7.49,0,0.12,0,2,0
LN00320,22,100580,RENT,6.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.25,1,2,1
LN00321,25,113000,RENT,7.0,MEDICAL,C,25000,12.73,0,0.22,1,4,0
LN00322,24,120000,RENT,8.0,EDUCATION,B,25000,10.65,0,0.21,0,4,0
LN00323,25,120000,RENT,6.0,MEDICAL,B,25000,10.74,0,0.21,0,2,0
LN00324,23,120000,RENT,7.0,EDUCATION,B,25000,9.99,0,0.21,0,2,0
LN00325,24,91800,RENT,5.0,MEDICAL,D,25000,15.33,1,0.23,1,2,1
LN00326,21,15600,OWN,5.0,VENTURE,A,1000,7.29,0,0.06,0,4,0
LN00327,26,108000,RENT,2.0,PERSONAL,D,25000,15.05,1,0.23,0,3,1
LN00328,26,129996,RENT,6.0,PERSONAL,B,25000,10.75,0,0.19,0,3,0
LN00329,23,130000,RENT,4.0,EDUCATION,D,25000,16.02,0,0.19,1,2,0
LN00330,23,130000,RENT,7.0,VENTURE,B,25000,11.49,0,0.19,0,4,0
LN00331,25,170000,OWN,4.0,EDUCATION,B,20000,12.53,0,0.12,0,4,0
LN00332,26,170000,MORTGAGE,0.0,VENTURE,C,12000,13.57,0,0.07,1,2,0
LN00333,22,169000,RENT,1.0,PERSONAL,B,14000,11.14,0,0.08,0,3,0
LN00334,26,168750,RENT,10.0,MEDICAL,C,24250,12.87,0,0.14,1,3,0
LN00335,23,168600,RENT,3.0,EDUCATION,B,20000,11.58,0,0.12,0,3,0
LN00336,24,168288,RENT,5.0,HOMEIMPROVEMENT,B,1800,11.12,0,0.01,0,3,0
LN00337,25,168000,MORTGAGE,2.0,PERSONAL,B,35000,10.65,0,0.21,0,2,0
LN00338,24,133300,RENT,6.0,DEBTCONSOLIDATION,B,25000,10.37,0,0.19,0,2,0
LN00339,24,15600,OWN,5.0,HOMEIMPROVEMENT,A,3300,6.39,1,0.21,0,4,1
LN00340,24,134000,RENT,8.0,PERSONAL,D,25000,16.07,0,0.19,1,3,0
LN00341,25,134000,RENT,7.0,MEDICAL,B,25000,10.62,0,0.19,0,2,0
LN00342,25,15600,OWN,0.0,VENTURE,F,3200,18.09,1,0.21,0,2,1
LN00343,25,135000,RENT,5.0,EDUCATION,B,25000,11.36,0,0.19,0,4,0
LN00344,26,135660,RENT,10.0,DEBTCONSOLIDATION,B,25000,12.53,0,0.18,0,4,0
LN00345,25,145000,RENT,0.0,EDUCATION,B,25000,9.99,0,0.17,0,4,0
LN00346,23,150000,RENT,4.0,EDUCATION,B,25000,10.36,0,0.17,0,3,0
LN00347,23,165000,MORTGAGE,3.0,EDUCATION,A,9600,5.99,0,0.06,0,3,0
LN00348,22,153000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,24000,15.62,1,0.16,1,2,1
LN00349,24,165000,MORTGAGE,5.0,PERSONAL,B,20000,10.37,0,0.12,0,4,0
LN00350,25,165000,MORTGAGE,0.0,HOMEIMPROVEMENT,F,25000,19.74,0,0.15,0,4,0
LN00351,21,165000,MORTGAGE,5.0,EDUCATION,A,20000,6.91,0,0.12,0,4,0
LN00352,23,16000,OWN,7.0,MEDICAL,A,6000,7.9,1,0.38,0,2,1
LN00353,23,16000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2275,13.06,0,0.14,1,4,0
LN00354,23,16000,OWN,7.0,PERSONAL,A,2000,6.39,0,0.13,0,3,0
LN00355,23,148000,RENT,1.0,DEBTCONSOLIDATION,E,25000,14.93,1,0.17,0,3,1
LN00356,23,16000,MORTGAGE,1.0,MEDICAL,C,5600,12.84,1,0.35,0,4,1
LN00357,24,16020,OWN,3.0,VENTURE,E,3625,17.14,1,0.23,1,2,1
LN00358,22,16094,MORTGAGE,2.0,VENTURE,A,5500,7.14,1,0.34,0,3,1
LN00359,25,175000,RENT,2.0,PERSONAL,A,25000,8.9,0,0.14,0,2,0
LN00360,22,16200,OWN,6.0,PERSONAL,B,2000,12.42,0,0.12,0,3,0
LN00361,24,185000,RENT,7.0,HOMEIMPROVEMENT,C,25000,12.68,0,0.14,1,2,0
LN00362,25,162000,RENT,9.0,PERSONAL,C,25000,11.03,0,0.15,0,2,0
LN00363,26,161000,RENT,10.0,VENTURE,A,30000,7.9,0,0.19,0,4,0
LN00364,22,160000,MORTGAGE,0.0,MEDICAL,B,35000,10.65,0,0.22,0,4,0
LN00365,25,225000,RENT,5.0,VENTURE,B,25000,11.86,0,0.11,0,4,0
LN00366,25,16400,OWN,1.0,PERSONAL,A,5000,8.94,1,0.3,0,4,1
LN00367,23,16500,OWN,6.0,VENTURE,B,4375,9.63,1,0.27,0,4,1
LN00368,25,49500,RENT,6.0,PERSONAL,C,24750,14.22,1,0.5,0,3,1
LN00369,23,60000,RENT,4.0,DEBTCONSOLIDATION,B,24750,9.33,1,0.41,0,3,1
LN00370,24,84200,RENT,8.0,MEDICAL,C,24500,13.85,0,0.29,0,4,0
LN00371,22,16800,MORTGAGE,5.0,EDUCATION,B,2000,10.65,0,0.12,0,2,0
LN00372,24,92000,RENT,8.0,MEDICAL,B,24500,11.46,0,0.27,0,4,0
LN00373,23,160000,MORTGAGE,5.0,PERSONAL,A,35000,7.66,0,0.22,0,2,0
LN00374,24,160000,MORTGAGE,9.0,VENTURE,E,12000,16.77,0,0.07,0,4,0
LN00375,25,160000,MORTGAGE,1.0,PERSONAL,B,12000,9.63,0,0.07,0,4,0
LN00376,26,160000,RENT,6.0,PERSONAL,C,25000,12.23,0,0.16,1,4,0
LN00377,25,125800,MORTGAGE,0.0,MEDICAL,D,10000,14.09,1,0.07,0,4,1
LN00378,25,54000,RENT,2.0,PERSONAL,C,24250,13.98,1,0.45,0,4,1
LN00379,23,62500,RENT,1.0,EDUCATION,B,24250,10.62,1,0.39,0,4,1
LN00380,24,16800,MORTGAGE,4.0,DEBTCONSOLIDATION,A,3900,7.49,1,0.23,0,3,1
LN00381,25,68400,RENT,9.0,PERSONAL,E,24250,17.56,1,0.35,0,4,1
LN00382,26,56045,RENT,1.0,MEDICAL,D,24250,14.96,1,0.37,0,2,1
LN00383,22,74000,RENT,7.0,DEBTCONSOLIDATION,D,24250,15.65,1,0.33,1,2,1
LN00384,24,65453,RENT,9.0,MEDICAL,D,24250,15.7,1,0.31,0,2,1
LN00385,24,89908,RENT,1.0,VENTURE,B,24250,12.53,0,0.27,0,3,0
LN00386,26,78000,RENT,0.0,HOMEIMPROVEMENT,E,24250,17.56,1,0.31,1,3,1
LN00387,23,100000,RENT,0.0,PERSONAL,C,24250,12.87,0,0.24,1,2,0
LN00388,23,103000,RENT,6.0,PERSONAL,D,24250,15.7,0,0.24,0,2,0
LN00389,25,160000,MORTGAGE,2.0,EDUCATION,A,9000,7.49,0,0.06,0,3,0
LN00390,25,160000,OWN,5.0,VENTURE,B,15000,11.14,0,0.09,0,4,0
LN00391,24,160000,MORTGAGE,3.0,VENTURE,D,20000,16.0,0,0.13,0,3,0
LN00392,23,160000,MORTGAGE,2.0,EDUCATION,D,25000,15.65,0,0.16,1,2,0
LN00393,26,160000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,13750,13.48,0,0.09,0,4,0
LN00394,21,160000,MORTGAGE,3.0,VENTURE,D,15250,15.31,0,0.1,1,4,0
LN00395,25,160000,MORTGAGE,3.0,VENTURE,C,20000,13.47,0,0.13,1,2,0
LN00396,22,16800,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4750,13.85,1,0.28,1,2,1
LN00397,25,111996,RENT,9.0,PERSONAL,D,24250,15.31,0,0.22,0,3,0
LN00398,21,16800,MORTGAGE,0.0,VENTURE,B,6000,10.39,1,0.36,0,4,1
LN00399,25,115200,RENT,0.0,HOMEIMPROVEMENT,B,24250,11.36,0,0.21,0,2,0
LN00400,23,144000,RENT,0.0,EDUCATION,B,24250,11.83,0,0.17,0,3,0
LN00401,23,287000,RENT,3.0,EDUCATION,B,24250,12.53,0,0.08,0,3,0
LN00402,22,108000,RENT,1.0,HOMEIMPROVEMENT,D,24150,14.96,1,0.22,1,3,1
LN00403,22,43000,RENT,7.0,DEBTCONSOLIDATION,C,24000,13.85,1,0.56,1,3,1
LN00404,23,47004,RENT,1.0,VENTURE,B,24000,11.58,1,0.51,0,4,1
LN00405,24,48000,RENT,4.0,VENTURE,D,24000,16.29,1,0.5,1,2,1
LN00406,26,48000,RENT,4.0,MEDICAL,A,24000,7.49,1,0.5,0,3,1
LN00407,21,44964,RENT,2.0,EDUCATION,D,24000,16.29,1,0.53,1,2,1
LN00408,25,52000,RENT,4.0,PERSONAL,B,24000,10.74,1,0.46,0,2,1
LN00409,22,17352,MORTGAGE,4.0,EDUCATION,C,2250,15.27,0,0.13,1,3,0
LN00410,24,47000,RENT,3.0,PERSONAL,F,24000,17.8,1,0.51,0,2,1
LN00411,22,17400,MORTGAGE,6.0,VENTURE,B,1000,11.36,0,0.06,0,2,0
LN00412,22,49000,RENT,2.0,MEDICAL,E,24000,17.56,1,0.49,0,4,1
LN00413,26,60000,RENT,0.0,PERSONAL,A,24000,7.9,1,0.4,0,4,1
LN00414,25,60000,RENT,3.0,PERSONAL,B,24000,10.99,1,0.4,0,4,1
LN00415,22,60000,RENT,0.0,PERSONAL,A,24000,7.29,1,0.4,0,3,1
LN00416,21,60000,RENT,5.0,MEDICAL,B,24000,10.75,1,0.4,0,2,1
LN00417,26,62004,RENT,9.0,DEBTCONSOLIDATION,A,24000,7.9,1,0.39,0,3,1
LN00418,22,62400,RENT,3.0,EDUCATION,D,24000,14.84,1,0.38,0,2,1
LN00419,26,65000,RENT,10.0,DEBTCONSOLIDATION,A,24000,7.49,1,0.37,0,2,1
LN00420,22,17760,MORTGAGE,6.0,EDUCATION,C,4975,13.48,1,0.28,1,3,1
LN00421,23,59000,RENT,5.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.41,1,2,1
LN00422,23,66000,RENT,6.0,VENTURE,A,24000,7.49,1,0.36,0,4,1
LN00423,24,60000,RENT,0.0,VENTURE,D,24000,14.96,1,0.4,0,4,1
LN00424,25,66143,RENT,9.0,EDUCATION,A,24000,6.99,1,0.36,0,3,1
LN00425,22,62250,RENT,3.0,PERSONAL,E,24000,16.45,1,0.39,1,4,1
LN00426,24,70000,RENT,8.0,EDUCATION,B,24000,10.99,1,0.34,0,4,1
LN00427,23,74000,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,1,0.32,0,2,1
LN00428,22,18000,OWN,3.0,PERSONAL,A,3000,7.9,1,0.17,0,4,1
LN00429,22,75000,RENT,6.0,EDUCATION,B,24000,12.69,1,0.32,0,4,1
LN00430,24,75000,RENT,9.0,MEDICAL,B,24000,10.37,1,0.32,0,3,1
LN00431,24,75000,RENT,7.0,HOMEIMPROVEMENT,C,24000,13.48,1,0.32,0,3,1
LN00432,26,69000,RENT,0.0,DEBTCONSOLIDATION,F,24000,15.83,1,0.35,0,3,1
LN00433,23,78000,RENT,4.0,PERSONAL,C,24000,13.92,1,0.31,0,3,1
LN00434,22,18000,OWN,4.0,VENTURE,B,2000,11.49,0,0.11,0,3,0
LN00435,24,80000,RENT,2.0,MEDICAL,B,24000,10.25,0,0.3,0,2,0
LN00436,22,18000,OWN,1.0,HOMEIMPROVEMENT,A,3500,7.49,1,0.19,0,4,1
LN00437,23,18000,OWN,3.0,EDUCATION,A,4000,5.99,1,0.22,0,2,1
LN00438,23,74700,RENT,6.0,PERSONAL,D,24000,12.92,1,0.32,0,2,1
LN00439,26,88596,RENT,3.0,PERSONAL,B,24000,11.58,0,0.27,0,3,0
LN00440,25,95000,RENT,4.0,EDUCATION,A,24000,8.9,0,0.25,0,2,0
LN00441,22,83000,RENT,6.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.29,0,3,1
LN00442,25,95000,RENT,9.0,VENTURE,A,24000,6.54,0,0.25,0,4,0
LN00443,21,18000,OWN,3.0,HOMEIMPROVEMENT,D,4900,14.54,1,0.27,1,4,1
LN00444,21,18000,OWN,4.0,EDUCATION,B,5000,11.11,1,0.28,0,2,1
LN00445,26,100000,RENT,5.0,PERSONAL,C,24000,12.73,0,0.24,0,4,0
LN00446,24,110000,RENT,7.0,VENTURE,D,24000,15.62,0,0.22,0,4,0
LN00447,24,18000,OWN,0.0,HOMEIMPROVEMENT,A,6250,6.54,1,0.35,0,4,1
LN00448,22,98000,RENT,7.0,DEBTCONSOLIDATION,F,24000,18.535,1,0.24,1,2,1
LN00449,26,103872,RENT,6.0,DEBTCONSOLIDATION,G,24000,20.03,1,0.23,0,4,1
LN00450,22,120000,RENT,4.0,EDUCATION,B,24000,9.91,0,0.2,0,4,0
LN00451,24,120000,RENT,1.0,VENTURE,B,24000,12.69,0,0.2,0,4,0
LN00452,26,108000,RENT,9.0,EDUCATION,G,24000,20.16,1,0.22,0,3,1
LN00453,24,124080,RENT,4.0,PERSONAL,D,24000,16.49,0,0.19,1,4,0
LN00454,23,18000,MORTGAGE,1.0,MEDICAL,D,2500,15.95,1,0.14,0,2,1
LN00455,24,130000,RENT,7.0,DEBTCONSOLIDATION,B,24000,11.49,0,0.18,0,3,0
LN00456,25,135000,RENT,8.0,PERSONAL,B,24000,10.99,0,0.18,0,2,0
LN00457,24,135000,RENT,4.0,HOMEIMPROVEMENT,C,24000,13.79,0,0.18,0,2,0
LN00458,23,114750,RENT,2.0,MEDICAL,G,24000,20.03,1,0.18,1,3,1
LN00459,23,150000,RENT,0.0,EDUCATION,A,24000,7.49,0,0.16,0,4,0
LN00460,23,138000,RENT,7.0,DEBTCONSOLIDATION,D,24000,16.0,1,0.17,1,2,1
LN00461,24,18000,OWN,6.0,PERSONAL,A,13000,7.88,1,0.72,0,3,1
LN00462,21,18000,OWN,0.0,VENTURE,B,6250,10.62,1,0.35,0,4,1
LN00463,26,155000,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,0,0.15,0,4,0
LN00464,26,148000,RENT,1.0,EDUCATION,F,24000,18.3,1,0.16,0,2,1
LN00465,26,170000,RENT,3.0,DEBTCONSOLIDATION,C,24000,13.48,0,0.14,1,2,0
LN00466,21,18000,OWN,1.0,PERSONAL,B,2500,11.36,0,0.14,0,3,0
LN00467,24,43896,RENT,8.0,HOMEIMPROVEMENT,B,23975,10.99,1,0.55,0,2,1
LN00468,23,120000,RENT,4.0,MEDICAL,C,23750,13.47,0,0.2,0,2,0
LN00469,24,54996,RENT,2.0,PERSONAL,B,23600,11.89,1,0.43,0,3,1
LN00470,24,18000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,10000,12.18,1,0.56,0,2,1
LN00471,25,102000,RENT,9.0,DEBTCONSOLIDATION,C,23600,13.49,0,0.23,0,4,0
LN00472,23,75000,RENT,3.0,PERSONAL,E,23575,14.5,1,0.31,0,4,1
LN00473,22,18000,OWN,2.0,MEDICAL,C,4000,13.48,1,0.22,0,2,1
LN00474,22,18000,OWN,1.0,MEDICAL,D,5400,15.31,1,0.3,1,2,1
LN00475,25,18000,MORTGAGE,1.0,MEDICAL,B,4000,10.99,1,0.22,0,3,1
LN00476,21,18000,OWN,5.0,VENTURE,B,3375,10.99,1,0.19,0,2,1
LN00477,22,66960,RENT,1.0,VENTURE,A,23400,7.49,1,0.35,0,2,1
LN00478,22,43385,RENT,7.0,PERSONAL,C,23000,13.48,1,0.53,0,3,1
LN00479,25,56544,RENT,3.0,EDUCATION,B,23000,10.99,1,0.41,0,2,1
LN00480,23,60000,RENT,2.0,VENTURE,B,23000,12.18,1,0.38,0,4,1
LN00481,24,18000,MORTGAGE,3.0,VENTURE,C,1200,11.34,0,0.07,1,4,0
LN00482,25,63208,RENT,9.0,EDUCATION,B,23000,9.91,1,0.36,0,3,1
LN00483,24,65000,RENT,0.0,HOMEIMPROVEMENT,B,23000,11.99,1,0.35,0,4,1
LN00484,23,68000,RENT,7.0,EDUCATION,B,23000,9.62,1,0.34,0,2,1
LN00485,22,18000,OWN,1.0,DEBTCONSOLIDATION,B,3000,9.96,1,0.17,0,3,1
LN00486,25,80000,RENT,9.0,VENTURE,C,23000,13.48,0,0.29,0,2,0
LN00487,24,88000,RENT,1.0,VENTURE,D,23000,14.54,1,0.26,0,2,1
LN00488,22,58600,RENT,5.0,MEDICAL,B,22750,11.36,1,0.39,0,4,1
LN00489,23,70000,RENT,7.0,DEBTCONSOLIDATION,C,22500,14.27,1,0.32,0,2,1
LN00490,24,18287,OWN,3.0,HOMEIMPROVEMENT,B,3000,11.99,1,0.16,0,3,1
LN00491,26,69846,RENT,2.0,EDUCATION,F,22500,18.99,1,0.32,1,2,1
LN00492,24,73000,RENT,0.0,VENTURE,E,22400,16.7,1,0.31,1,4,1
LN00493,24,18500,MORTGAGE,8.0,PERSONAL,A,5000,9.32,1,0.27,0,3,1
LN00494,23,35000,RENT,2.0,DEBTCONSOLIDATION,B,22250,12.69,1,0.64,0,3,1
LN00495,25,43000,RENT,9.0,HOMEIMPROVEMENT,C,22000,13.11,1,0.51,0,2,1
LN00496,25,52000,RENT,4.0,PERSONAL,B,22000,10.74,1,0.42,0,2,1
LN00497,21,18701,MORTGAGE,0.0,PERSONAL,D,4200,14.11,1,0.22,1,4,1
LN00498,22,57000,RENT,6.0,EDUCATION,B,22000,9.63,1,0.39,0,3,1
LN00499,25,58000,RENT,0.0,MEDICAL,C,22000,14.65,1,0.38,0,2,1
LN00500,23,60000,RENT,6.0,DEBTCONSOLIDATION,B,22000,10.25,1,0.37,0,4,1
LN00501,24,60000,RENT,3.0,VENTURE,C,22000,14.26,1,0.37,1,2,1
LN00502,25,18840,MORTGAGE,5.0,EDUCATION,B,3000,9.91,1,0.16,0,2,1
LN00503,26,56000,RENT,7.0,MEDICAL,E,22000,17.19,1,0.39,0,3,1
LN00504,22,70000,RENT,3.0,EDUCATION,B,22000,11.36,1,0.31,0,4,1
LN00505,22,66000,RENT,1.0,EDUCATION,F,22000,18.535,1,0.33,0,2,1
LN00506,23,74064,RENT,3.0,DEBTCONSOLIDATION,B,22000,10.59,0,0.3,0,3,0
LN00507,24,76597,RENT,5.0,EDUCATION,B,22000,9.25,0,0.29,0,2,0
LN00508,22,19000,OWN,6.0,MEDICAL,A,3625,8.49,1,0.19,0,3,1
LN00509,26,77000,RENT,0.0,VENTURE,A,22000,6.54,0,0.29,0,3,0
LN00510,21,19000,OWN,5.0,MEDICAL,A,6000,8.49,1,0.32,0,3,1
LN00511,24,80000,RENT,0.0,MEDICAL,A,22000,7.49,0,0.28,0,4,0
LN00512,26,82600,RENT,10.0,VENTURE,B,22000,12.69,0,0.27,0,2,0
LN00513,24,19000,OWN,3.0,MEDICAL,C,7400,13.85,1,0.39,0,2,1
LN00514,25,19000,OWN,3.0,DEBTCONSOLIDATION,A,4000,7.4,1,0.21,0,3,1
LN00515,23,84000,RENT,3.0,DEBTCONSOLIDATION,B,22000,11.71,0,0.26,0,4,0
LN00516,25,77650,RENT,8.0,PERSONAL,B,22000,11.48,1,0.28,0,3,1
LN00517,25,82000,RENT,1.0,EDUCATION,E,22000,17.51,1,0.27,0,2,1
LN00518,21,19012,MORTGAGE,0.0,DEBTCONSOLIDATION,D,3500,14.61,1,0.18,0,3,1
LN00519,23,99996,RENT,3.0,DEBTCONSOLIDATION,A,22000,7.88,0,0.22,0,4,0
LN00520,23,110000,RENT,0.0,PERSONAL,B,22000,10.99,0,0.2,0,3,0
LN00521,22,19200,MORTGAGE,6.0,PERSONAL,B,4950,11.71,1,0.26,0,2,1
LN00522,25,57000,RENT,4.0,PERSONAL,B,21700,11.99,1,0.38,0,2,1
LN00523,24,54000,RENT,5.0,VENTURE,C,21600,13.49,1,0.4,0,2,1
LN00524,23,56000,RENT,8.0,MEDICAL,G,21600,21.21,1,0.39,1,4,1
LN00525,26,63000,RENT,2.0,DEBTCONSOLIDATION,C,21600,14.35,1,0.34,1,3,1
LN00526,22,82000,RENT,3.0,PERSONAL,C,21600,13.61,0,0.26,1,3,0
LN00527,22,78000,RENT,6.0,DEBTCONSOLIDATION,B,21600,11.26,1,0.28,0,3,1
LN00528,22,19200,OWN,0.0,VENTURE,B,2400,10.59,0,0.13,0,3,0
LN00529,24,112140,RENT,8.0,MEDICAL,A,21600,7.9,0,0.19,0,2,0
LN00530,24,19200,MORTGAGE,4.0,HOMEIMPROVEMENT,A,7000,5.99,1,0.36,0,4,1
LN00531,25,19200,OWN,4.0,EDUCATION,B,3000,11.99,1,0.16,0,4,1
LN00532,24,59000,RENT,5.0,MEDICAL,D,21500,16.89,1,0.36,0,3,1
LN00533,24,70000,RENT,5.0,HOMEIMPROVEMENT,B,21500,9.99,1,0.31,0,3,1
LN00534,24,116000,RENT,5.0,EDUCATION,D,21500,15.33,0,0.19,1,3,0
LN00535,25,60000,RENT,5.0,EDUCATION,A,21450,7.29,1,0.36,0,4,1
LN00536,22,31000,RENT,5.0,DEBTCONSOLIDATION,B,21250,12.42,1,0.69,0,3,1
LN00537,25,47052,RENT,5.0,VENTURE,B,21250,10.99,1,0.45,0,2,1
LN00538,25,51060,RENT,9.0,VENTURE,A,21250,6.91,1,0.42,0,2,1
LN00539,22,19200,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5000,14.17,1,0.26,1,2,1
LN00540,22,53000,RENT,3.0,MEDICAL,B,21250,10.25,1,0.4,0,3,1
LN00541,26,19200,OWN,0.0,EDUCATION,B,9250,10.99,1,0.48,0,2,1
LN00542,24,56000,RENT,8.0,VENTURE,D,21250,15.95,1,0.38,1,3,1
LN00543,24,65000,RENT,4.0,EDUCATION,D,21250,15.95,1,0.33,1,4,1
LN00544,21,35000,RENT,3.0,VENTURE,B,21000,12.53,1,0.6,0,4,1
LN00545,22,19200,MORTGAGE,6.0,HOMEIMPROVEMENT,D,1400,14.91,1,0.07,1,4,1
LN00546,23,19200,MORTGAGE,7.0,MEDICAL,A,3000,7.49,1,0.16,0,4,1
LN00547,26,40000,RENT,3.0,MEDICAL,A,21000,6.54,1,0.53,0,4,1
LN00548,25,19200,OWN,2.0,VENTURE,B,1000,10.99,0,0.05,0,3,0
LN00549,26,42000,RENT,0.0,MEDICAL,F,21000,17.26,1,0.5,1,4,1
LN00550,23,63000,RENT,2.0,MEDICAL,B,21000,11.36,1,0.33,0,2,1
LN00551,26,19200,MORTGAGE,5.0,VENTURE,A,4000,7.51,1,0.21,0,4,1
LN00552,22,59000,RENT,2.0,PERSONAL,B,21000,10.71,1,0.36,0,3,1
LN00553,22,70500,RENT,3.0,PERSONAL,C,21000,13.98,0,0.3,1,4,0
LN00554,26,65219,RENT,11.0,DEBTCONSOLIDATION,D,21000,14.09,1,0.32,0,3,1
LN00555,22,75000,RENT,2.0,EDUCATION,B,21000,10.0,0,0.28,0,3,0
LN00556,22,19200,MORTGAGE,3.0,MEDICAL,D,5000,15.33,1,0.26,0,3,1
LN00557,25,62047,RENT,9.0,MEDICAL,E,21000,16.32,1,0.29,1,4,1
LN00558,24,79000,RENT,8.0,HOMEIMPROVEMENT,A,21000,7.9,0,0.27,0,2,0
LN00559,23,80000,RENT,3.0,MEDICAL,B,21000,11.99,0,0.26,0,3,0
LN00560,24,84000,RENT,8.0,MEDICAL,B,21000,10.75,0,0.25,0,4,0
LN00561,26,85000,RENT,3.0,HOMEIMPROVEMENT,C,21000,13.92,0,0.25,0,3,0
LN00562,22,93000,RENT,1.0,EDUCATION,B,21000,9.91,0,0.23,0,3,0
LN00563,26,81000,RENT,10.0,EDUCATION,E,21000,16.95,1,0.26,1,3,1
LN00564,26,97000,RENT,1.0,EDUCATION,A,21000,7.9,0,0.22,0,3,0
LN00565,26,97000,RENT,3.0,EDUCATION,C,21000,13.48,0,0.22,1,3,0
LN00566,25,100000,RENT,2.0,PERSONAL,D,21000,16.49,1,0.21,1,3,1
LN00567,26,19200,OTHER,0.0,PERSONAL,C,7500,11.97,1,0.39,1,2,1
LN00568,21,19253,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6250,6.17,1,0.32,0,3,1
LN00569,26,125000,RENT,5.0,HOMEIMPROVEMENT,A,21000,8.9,0,0.17,0,2,0
LN00570,25,125000,RENT,9.0,EDUCATION,C,21000,12.99,0,0.17,1,3,0
LN00571,23,82000,RENT,2.0,PERSONAL,B,20900,12.69,0,0.25,0,2,0
