loan_id,application_date,applicant_age,employment_status,annual_income,loan_amount,loan_tenure,credit_score,existing_emi,loan_purpose,branch,loan_status,default_flag
LN01139,04-06-2024,53,Salaried,569492,758729,36,600,0,Medical,Kolkata,Approved,0
LN01140,01-06-2024,67,Retired,600068,292949,36,675,3,Business,Delhi,Closed,0
LN01141,10-04-2026,60,Self-Employed,549203,233173,36,794,3,Medical,Kolkata,Rejected,0
LN01142,30-07-2025,63,Self-Employed,336799,312282,36,802,2,Education,Hyderabad,Approved,0
LN01143,07-11-2024,32,Self-Employed,1676102,2091822,12,768,4,Vehicle,Mumbai,Approved,0
LN01144,28-03-2024,64,Retired,547124,451279,36,666,2,Education,Ahmedabad,Closed,0
LN01145,11-09-2024,56,Salaried,1496044,2085516,36,526,0,Business,Hyderabad,Rejected,0
LN01146,01-05-2024,24,Self-Employed,763467,799417,24,676,2,Vehicle,Ahmedabad,Rejected,0
LN01147,25-07-2025,25,Self-Employed,1331031,507764,24,690,2,Business,Pune,Closed,0
LN01148,21-02-2026,57,Self-Employed,607165,845243,24,588,5,Vehicle,Chennai,Defaulted,1
LN01149,02-03-2025,28,Unemployed,235631,176413,24,493,0,Vehicle,Bangalore,Rejected,0
LN01150,12-09-2025,62,Salaried,346495,213490,36,705,1,Business,Pune,Approved,0
LN01151,02-09-2025,48,Unemployed,124159,113439,24,535,2,Business,Ahmedabad,Rejected,0
LN01152,20-03-2026,51,Salaried,166229,105511,24,689,0,Vehicle,Delhi,Approved,0
LN01153,25-09-2025,29,Salaried,314819,124386,24,723,1,Vehicle,Kolkata,Approved,0
LN01154,19-08-2024,49,Salaried,920849,277701,60,561,3,Business,Mumbai,Defaulted,1
LN01155,05-03-2026,34,Salaried,575294,457095,60,532,1,Business,Pune,Rejected,0
LN01156,19-06-2025,60,Self-Employed,922207,1125599,24,673,2,Home Renovation,Bangalore,Closed,0
LN01157,24-01-2025,61,Salaried,442668,411480,24,793,3,Home Renovation,Mumbai,Approved,0
LN01158,06-04-2025,42,Salaried,322009,450531,24,817,0,Home Renovation,Delhi,Closed,0
LN01159,29-03-2025,31,Unemployed,209501,128954,36,450,5,Education,Kolkata,Rejected,0
LN01160,31-10-2024,43,Retired,499329,303841,12,731,2,Vehicle,Chennai,Approved,0
LN01161,30-05-2026,21,Retired,583134,277411,36,663,1,Medical,Ahmedabad,Closed,0
LN01162,25-08-2025,66,Retired,744670,357791,36,522,1,Education,Pune,Rejected,0
LN01163,15-03-2025,57,Self-Employed,686937,421576,60,773,4,Vehicle,Pune,Approved,0
LN01164,08-11-2024,41,Salaried,531938,623497,24,775,0,Medical,Pune,Approved,0
LN01165,05-08-2025,46,Salaried,262119,339793,48,617,0,Home Renovation,Ahmedabad,Rejected,0
LN01166,27-09-2025,66,Self-Employed,1021014,1401439,48,692,0,Medical,Delhi,Closed,0
LN01167,02-03-2024,56,Salaried,765616,425313,24,669,0,Business,Mumbai,Approved,0
LN01168,16-09-2025,43,Self-Employed,441831,560872,24,798,1,Business,Mumbai,Approved,0
LN01169,27-01-2026,21,Salaried,308610,204016,24,578,5,Vehicle,Delhi,Approved,0
LN01170,11-04-2024,60,Salaried,426627,180943,24,632,3,Education,Pune,Approved,0
LN01171,20-02-2026,35,Self-Employed,668734,840616,24,843,0,Home Renovation,Hyderabad,Approved,0
LN01172,31-07-2024,41,Self-Employed,570749,570587,36,762,1,Vehicle,Delhi,Approved,0
LN01173,02-10-2025,67,Self-Employed,638256,307131,36,829,2,Home Renovation,Kolkata,Approved,0
LN01174,04-08-2024,29,Self-Employed,745501,576133,60,576,0,Business,Kolkata,Defaulted,1
LN01175,27-09-2024,29,Salaried,264151,162712,24,579,3,Education,Chennai,Closed,0
LN01176,07-11-2025,30,Salaried,278178,308909,60,848,3,Education,Delhi,Closed,0
LN01177,24-03-2024,46,Retired,404721,323274,24,735,3,Business,Bangalore,Approved,0
LN01178,09-06-2024,61,Self-Employed,610529,847541,48,752,1,Medical,Ahmedabad,Approved,0
LN01179,02-09-2024,55,Salaried,277410,99928,24,574,1,Education,Ahmedabad,Closed,0
LN01180,26-06-2024,45,Retired,528518,364950,24,727,0,Medical,Kolkata,Approved,0
LN01181,19-07-2025,46,Salaried,2104086,1746581,60,582,1,Home Renovation,Kolkata,Approved,0
LN01182,17-03-2024,31,Self-Employed,2348656,2004453,24,703,1,Education,Kolkata,Closed,0
LN01183,09-06-2024,58,Salaried,450605,291779,36,830,3,Business,Hyderabad,Rejected,0
LN01184,03-01-2024,22,Self-Employed,622509,686107,36,800,3,Medical,Bangalore,Approved,0
LN01185,22-02-2025,27,Self-Employed,1141175,1440415,36,545,4,Home Renovation,Pune,Approved,0
LN01186,06-04-2025,38,Salaried,1052235,1402199,36,696,3,Home Renovation,Pune,Rejected,0
LN01187,06-12-2025,47,Retired,707820,839193,48,582,0,Education,Delhi,Approved,0
LN01188,31-08-2025,54,Salaried,164022,202671,12,592,2,Education,Hyderabad,Closed,0
LN01189,26-04-2025,47,Salaried,330487,299288,36,686,0,Vehicle,Kolkata,Defaulted,1
LN01190,25-10-2024,37,Salaried,593714,717489,60,744,0,Vehicle,Pune,Defaulted,1
LN01191,03-02-2024,63,Salaried,725914,460123,12,584,1,Education,Bangalore,Closed,0
LN01192,25-08-2024,64,Salaried,404719,298814,24,588,2,Vehicle,Pune,Approved,0
LN01193,22-10-2024,44,Self-Employed,453372,294059,48,528,2,Business,Ahmedabad,Rejected,0
LN01194,24-12-2025,45,Retired,432774,352332,36,755,0,Business,Bangalore,Closed,0
LN01195,16-10-2024,27,Self-Employed,691333,424573,36,717,0,Vehicle,Hyderabad,Closed,0
LN01196,20-12-2025,26,Salaried,1027928,1395692,24,692,0,Education,Pune,Closed,0
LN01197,30-05-2026,44,Salaried,731948,471468,36,801,0,Business,Kolkata,Closed,0
LN01198,09-04-2025,53,Salaried,230380,93960,24,547,0,Home Renovation,Hyderabad,Rejected,0
LN01199,13-03-2024,49,Salaried,488337,429491,36,815,2,Education,Ahmedabad,Closed,0
LN01200,04-12-2025,63,Self-Employed,667692,242244,48,653,3,Medical,Mumbai,Rejected,0
LN01201,27-08-2024,42,Salaried,441197,186007,24,546,1,Medical,Kolkata,Closed,0
LN01202,27-09-2024,46,Self-Employed,928100,502406,36,557,2,Education,Hyderabad,Closed,0
LN01203,17-03-2026,48,Retired,444152,360111,60,715,0,Vehicle,Delhi,Approved,0
LN01204,21-03-2026,41,Self-Employed,425782,330652,36,722,5,Business,Pune,Closed,0
LN01205,02-10-2025,27,Retired,316985,373934,48,604,0,Business,Kolkata,Closed,0
LN01206,26-08-2025,37,Self-Employed,2831958,3000000,36,839,3,Education,Chennai,Approved,0
LN01207,08-11-2025,40,Self-Employed,445488,342558,48,549,4,Home Renovation,Kolkata,Rejected,0
LN01208,03-04-2026,61,Self-Employed,879143,586453,12,618,3,Vehicle,Mumbai,Closed,0
LN01209,21-07-2024,40,Self-Employed,787739,510545,24,709,0,Home Renovation,Hyderabad,Rejected,0
LN01210,11-03-2025,42,Salaried,527353,607191,24,531,2,Education,Ahmedabad,Approved,0
LN01211,27-04-2024,48,Salaried,312444,111629,36,610,0,Education,Chennai,Closed,0
LN01212,11-07-2025,60,Salaried,450594,141533,48,549,0,Home Renovation,Mumbai,Approved,0
LN01213,18-08-2024,27,Self-Employed,199309,234207,24,732,0,Medical,Delhi,Closed,0
LN01214,25-10-2025,21,Salaried,529831,437036,36,557,3,Education,Ahmedabad,Approved,0
LN01215,01-06-2024,52,Retired,546618,242681,48,579,3,Vehicle,Ahmedabad,Closed,0
LN01216,29-09-2024,33,Self-Employed,1062632,594141,36,813,0,Home Renovation,Kolkata,Closed,0
LN01217,26-04-2026,50,Salaried,767321,1017279,24,662,1,Medical,Pune,Approved,0
LN01218,25-05-2024,43,Salaried,691616,861375,36,699,4,Home Renovation,Chennai,Rejected,0
LN01219,14-03-2024,39,Retired,749387,809910,24,804,1,Medical,Pune,Closed,0
LN01220,02-03-2024,52,Retired,540373,448751,12,631,1,Medical,Ahmedabad,Approved,0
LN01221,18-06-2024,50,Self-Employed,420310,366659,60,749,1,Vehicle,Hyderabad,Approved,0
LN01222,22-03-2026,49,Salaried,435349,597633,24,540,2,Education,Hyderabad,Approved,0
LN01223,10-11-2024,65,Salaried,412419,561857,12,664,1,Medical,Delhi,Approved,0
LN01224,01-09-2025,49,Salaried,334837,179739,60,665,2,Education,Mumbai,Closed,0
LN01225,05-02-2026,50,Salaried,744287,887350,24,835,1,Vehicle,Chennai,Rejected,0
LN01226,24-04-2026,36,Self-Employed,448237,231723,36,685,0,Education,Delhi,Approved,0
LN01227,05-08-2025,60,Self-Employed,740562,396120,24,659,0,Business,Mumbai,Closed,0
LN01228,22-10-2024,39,Self-Employed,1646406,1718357,24,722,0,Medical,Bangalore,Approved,0
LN01229,25-03-2025,38,Retired,733498,546823,24,763,1,Vehicle,Bangalore,Approved,0
LN01230,07-05-2024,21,Self-Employed,549771,728281,24,632,0,Home Renovation,Mumbai,Approved,0
LN01231,24-04-2025,34,Self-Employed,698640,277996,36,720,3,Vehicle,Hyderabad,Approved,0
LN01232,06-12-2025,67,Salaried,1225591,1057290,48,833,1,Medical,Hyderabad,Approved,0
LN01233,07-11-2024,22,Unemployed,332766,436047,36,402,2,Vehicle,Bangalore,Rejected,0
LN01234,17-12-2025,48,Salaried,671238,868934,60,774,4,Home Renovation,Ahmedabad,Closed,0
LN01235,16-02-2025,50,Unemployed,284333,134256,12,590,3,Business,Hyderabad,Approved,0
LN01236,05-10-2024,58,Retired,646025,454350,36,542,4,Medical,Pune,Rejected,0
LN01237,27-05-2025,24,Salaried,809766,794407,36,765,1,Medical,Ahmedabad,Closed,0
LN01238,06-07-2025,21,Self-Employed,488227,232071,60,830,0,Vehicle,Hyderabad,Closed,0
LN01239,20-05-2025,28,Retired,612566,836045,12,837,4,Education,Mumbai,Approved,0
LN01240,24-03-2025,49,Self-Employed,675225,881995,36,606,3,Education,Kolkata,Defaulted,1
LN01241,23-03-2024,59,Retired,584071,282483,60,738,3,Home Renovation,Mumbai,Closed,0
LN01242,04-09-2025,23,Unemployed,286753,124241,24,618,2,Business,Hyderabad,Closed,0
LN01243,10-02-2024,52,Salaried,546737,215386,60,546,2,Business,Mumbai,Approved,0
LN01244,18-03-2025,30,Salaried,235267,305938,12,809,0,Vehicle,Chennai,Rejected,0
LN01245,22-01-2026,30,Unemployed,129405,66382,48,432,2,Vehicle,Bangalore,Rejected,0
LN01246,26-11-2024,39,Self-Employed,1159470,878777,60,742,0,Education,Kolkata,Closed,0
LN01247,10-09-2025,66,Salaried,429872,341205,36,697,0,Business,Ahmedabad,Closed,0
LN01248,13-09-2024,54,Salaried,548501,525964,36,667,1,Business,Ahmedabad,Closed,0
LN01249,27-01-2024,53,Self-Employed,256761,97289,12,746,1,Business,Chennai,Approved,0
LN01250,03-04-2024,43,Unemployed,338328,185889,60,494,0,Home Renovation,Chennai,Rejected,0
LN01251,22-08-2024,48,Retired,354186,469168,36,705,3,Home Renovation,Hyderabad,Rejected,0
LN01252,21-11-2025,52,Self-Employed,783319,1017728,12,813,3,Vehicle,Hyderabad,Approved,0
LN01253,06-05-2026,27,Salaried,463357,537225,36,560,2,Education,Ahmedabad,Approved,0
LN01254,31-05-2026,49,Salaried,515049,165506,36,710,1,Medical,Chennai,Closed,0
LN01255,12-08-2025,28,Retired,704598,464828,24,598,4,Education,Chennai,Rejected,0
LN01256,24-08-2025,21,Salaried,295852,293116,24,724,0,Home Renovation,Ahmedabad,Approved,0
LN01257,22-01-2024,23,Salaried,543575,327617,12,797,2,Home Renovation,Delhi,Approved,0
LN01258,22-02-2026,44,Salaried,269249,350170,36,791,0,Vehicle,Delhi,Approved,0
LN01259,19-11-2025,43,Self-Employed,459340,458089,36,551,1,Medical,Pune,Approved,0
LN01260,21-04-2026,28,Unemployed,243885,92456,36,593,1,Business,Bangalore,Rejected,0
LN01261,02-10-2024,67,Salaried,231187,300521,48,661,2,Medical,Chennai,Approved,0
LN01262,13-08-2025,57,Self-Employed,816107,1104636,60,770,0,Medical,Mumbai,Closed,0
LN01263,11-02-2024,23,Self-Employed,642242,247573,36,813,0,Medical,Kolkata,Closed,0
LN01264,20-02-2026,53,Unemployed,108557,96137,12,497,1,Vehicle,Delhi,Rejected,0
LN01265,13-02-2026,48,Salaried,192141,121759,36,655,1,Home Renovation,Ahmedabad,Approved,0
LN01266,28-06-2024,67,Self-Employed,629487,460861,36,796,2,Business,Hyderabad,Approved,0
LN01267,26-04-2025,28,Salaried,456962,227391,36,831,0,Medical,Chennai,Approved,0
LN01268,15-06-2025,54,Retired,647584,606060,36,821,1,Business,Mumbai,Approved,0
LN01269,29-10-2025,55,Self-Employed,551455,746547,24,562,0,Medical,Kolkata,Rejected,0
LN01270,28-03-2025,52,Salaried,811436,692463,60,639,0,Home Renovation,Mumbai,Closed,0
LN01271,11-10-2024,44,Self-Employed,341285,133512,24,739,1,Business,Pune,Closed,0
LN01272,04-07-2024,34,Self-Employed,384198,377282,36,565,2,Education,Mumbai,Approved,0
LN01273,22-08-2025,52,Salaried,763645,514884,12,755,0,Home Renovation,Hyderabad,Approved,0
LN01274,22-03-2025,66,Retired,723656,898431,60,567,0,Business,Delhi,Defaulted,1
LN01275,12-10-2025,63,Salaried,608194,473263,24,717,1,Medical,Mumbai,Closed,0
LN01276,13-04-2026,36,Self-Employed,510271,261321,12,603,0,Medical,Kolkata,Closed,0
LN01277,18-05-2025,24,Salaried,340399,173677,24,550,1,Home Renovation,Delhi,Closed,0
LN01278,03-04-2024,57,Self-Employed,691621,792349,24,680,1,Home Renovation,Pune,Approved,0
LN01279,26-04-2025,41,Salaried,446273,264258,24,590,0,Medical,Pune,Rejected,0
LN01280,22-12-2024,34,Retired,512204,585939,36,527,0,Business,Bangalore,Rejected,0
LN01281,22-02-2025,51,Self-Employed,745040,392245,36,571,3,Education,Hyderabad,Closed,0
LN01282,07-12-2024,38,Self-Employed,292149,191023,12,564,2,Vehicle,Delhi,Closed,0
LN01283,24-11-2024,27,Self-Employed,628709,510534,24,812,2,Home Renovation,Pune,Closed,0
LN01284,17-11-2025,30,Self-Employed,546957,731563,48,819,1,Medical,Pune,Approved,0
LN01285,17-04-2024,27,Salaried,489324,648307,36,557,2,Business,Delhi,Approved,0
LN01286,28-05-2026,53,Salaried,508499,268263,48,750,4,Home Renovation,Mumbai,Closed,0
LN01287,13-06-2024,43,Unemployed,343089,238117,36,621,2,Business,Ahmedabad,Approved,0
LN01288,03-12-2024,41,Salaried,1498923,696008,24,781,0,Home Renovation,Kolkata,Approved,0
LN01289,25-02-2025,39,Self-Employed,307521,264770,12,587,1,Medical,Mumbai,Approved,0
LN01290,11-12-2025,39,Unemployed,168863,136211,24,578,1,Business,Kolkata,Rejected,0
LN01291,22-05-2025,56,Salaried,237964,307172,48,705,1,Medical,Pune,Approved,0
LN01292,22-10-2024,49,Self-Employed,863248,1142082,60,720,1,Business,Pune,Approved,0
LN01293,09-11-2025,38,Self-Employed,409447,295589,36,532,3,Home Renovation,Hyderabad,Defaulted,1
LN01294,14-02-2025,22,Self-Employed,497911,418699,12,733,2,Vehicle,Delhi,Closed,0
LN01295,13-04-2026,21,Salaried,326408,419714,24,739,0,Vehicle,Chennai,Approved,0
LN01296,17-02-2026,67,Salaried,937187,1112795,24,805,0,Education,Pune,Approved,0
LN01297,17-07-2025,25,Self-Employed,665952,202464,36,763,1,Education,Kolkata,Closed,0
LN01298,07-02-2024,40,Retired,633775,413262,12,777,0,Medical,Kolkata,Closed,0
LN01299,10-04-2025,31,Self-Employed,1725846,1318462,60,577,0,Business,Ahmedabad,Approved,0
LN01300,31-03-2024,62,Self-Employed,391414,216329,24,555,1,Education,Ahmedabad,Rejected,0
LN01301,18-11-2024,22,Salaried,438192,227653,60,847,1,Home Renovation,Mumbai,Closed,0
LN01302,15-09-2024,23,Self-Employed,392728,134141,48,712,5,Vehicle,Mumbai,Approved,0
LN01303,27-11-2024,43,Salaried,367667,370500,48,569,0,Business,Pune,Defaulted,1
LN01304,28-04-2024,32,Retired,457968,269633,36,551,0,Vehicle,Pune,Rejected,0
LN01305,02-03-2026,40,Retired,320934,114760,36,617,0,Business,Bangalore,Defaulted,1
LN01306,17-02-2025,25,Self-Employed,951136,527002,36,562,1,Education,Kolkata,Approved,0
LN01307,10-06-2025,57,Unemployed,145830,172386,36,524,0,Education,Hyderabad,Rejected,0
LN01308,24-04-2026,58,Salaried,460298,569222,36,829,2,Medical,Delhi,Closed,0
LN01309,02-01-2024,50,Self-Employed,827910,688301,60,566,0,Business,Delhi,Approved,0
LN01310,04-11-2025,29,Salaried,628308,476054,48,789,1,Home Renovation,Ahmedabad,Closed,0
LN01311,09-07-2025,54,Retired,618444,850755,48,830,3,Education,Delhi,Approved,0
LN01312,18-04-2025,64,Salaried,460300,239641,60,582,0,Medical,Kolkata,Approved,0
LN01313,27-02-2025,55,Self-Employed,1344002,721588,24,538,1,Education,Mumbai,Approved,0
LN01314,25-02-2024,42,Retired,615391,382190,12,620,1,Vehicle,Hyderabad,Rejected,0
LN01315,11-07-2024,64,Salaried,492141,241165,36,556,2,Education,Delhi,Defaulted,1
LN01316,14-06-2025,44,Salaried,479163,343704,36,626,1,Business,Kolkata,Closed,0
LN01317,05-01-2025,37,Self-Employed,729690,949996,48,611,1,Medical,Chennai,Closed,0
LN01318,29-09-2025,30,Self-Employed,456542,445987,36,827,2,Business,Pune,Approved,0
LN01319,13-02-2026,50,Salaried,828417,623914,36,704,1,Home Renovation,Bangalore,Closed,0
LN01320,25-05-2025,66,Salaried,288001,382422,36,735,1,Home Renovation,Bangalore,Closed,0
LN01321,02-10-2025,43,Salaried,608895,215129,12,547,0,Education,Delhi,Rejected,0
LN01322,28-03-2025,52,Retired,357041,189697,36,555,2,Medical,Mumbai,Rejected,0
LN01323,17-02-2026,37,Self-Employed,1550631,1430422,48,839,3,Medical,Bangalore,Approved,0
LN01324,22-02-2024,37,Salaried,160028,156364,24,537,5,Medical,Bangalore,Closed,0
LN01325,27-07-2024,34,Salaried,675837,232158,36,715,4,Medical,Ahmedabad,Rejected,0
LN01326,30-09-2024,29,Salaried,624080,463905,36,597,2,Education,Bangalore,Approved,0
LN01327,16-07-2025,60,Salaried,604394,612897,24,686,2,Business,Bangalore,Closed,0
LN01328,14-05-2024,22,Salaried,539423,576037,24,609,2,Education,Delhi,Defaulted,1
LN01329,21-10-2024,65,Salaried,546623,547691,60,783,1,Business,Ahmedabad,Approved,0
LN01330,24-03-2025,45,Salaried,871013,568440,24,727,1,Vehicle,Kolkata,Closed,0
LN01331,16-12-2025,59,Self-Employed,887985,357744,24,731,0,Vehicle,Hyderabad,Rejected,0
LN01332,11-05-2025,29,Salaried,539073,414991,24,790,0,Business,Hyderabad,Closed,0
LN01333,04-05-2024,42,Self-Employed,1235096,545455,36,782,2,Education,Mumbai,Approved,0
LN01334,30-01-2024,63,Self-Employed,830608,1114996,36,792,1,Home Renovation,Kolkata,Approved,0
LN01335,07-10-2025,66,Self-Employed,875423,720199,36,733,0,Education,Pune,Approved,0
LN01336,15-09-2025,24,Self-Employed,1842935,1196037,12,583,0,Home Renovation,Chennai,Rejected,0
LN01337,29-03-2026,46,Self-Employed,519714,593999,60,531,3,Education,Hyderabad,Rejected,0
LN01338,02-09-2024,49,Retired,642818,544944,24,729,2,Medical,Chennai,Closed,0
LN01339,27-12-2025,65,Self-Employed,286748,183816,24,831,1,Medical,Hyderabad,Approved,0
LN01340,11-06-2024,54,Self-Employed,429461,512417,36,693,1,Vehicle,Ahmedabad,Approved,0
LN01341,14-11-2024,43,Retired,657487,824401,24,775,1,Vehicle,Hyderabad,Closed,0
LN01342,18-07-2025,57,Self-Employed,375590,390729,60,620,0,Business,Ahmedabad,Rejected,0
LN01343,15-01-2024,31,Salaried,520319,182975,60,535,1,Home Renovation,Ahmedabad,Defaulted,1
LN01344,19-07-2025,26,Salaried,667486,616059,24,716,2,Medical,Mumbai,Closed,0
LN01345,21-02-2025,38,Salaried,1007335,1147983,60,777,1,Education,Bangalore,Closed,0
LN01346,05-04-2024,41,Retired,332203,149542,48,763,1,Business,Mumbai,Closed,0
LN01347,18-08-2024,62,Self-Employed,721336,397844,60,768,0,Education,Ahmedabad,Closed,0
LN01348,11-05-2026,56,Unemployed,292448,371626,24,504,1,Medical,Ahmedabad,Rejected,0
LN01349,26-04-2024,61,Self-Employed,614618,197989,36,701,0,Medical,Hyderabad,Closed,0
LN01350,17-04-2025,58,Self-Employed,308078,347511,24,674,1,Medical,Kolkata,Closed,0
LN01351,30-04-2024,54,Salaried,173832,142742,48,806,1,Medical,Bangalore,Approved,0
LN01352,25-10-2025,37,Self-Employed,496195,392713,12,688,3,Education,Kolkata,Approved,0
LN01353,02-05-2026,57,Self-Employed,159659,50000,36,566,1,Business,Kolkata,Approved,0
LN01354,06-06-2024,45,Unemployed,110056,132214,24,442,0,Medical,Kolkata,Rejected,0
LN01355,25-05-2025,58,Salaried,616058,428657,24,840,1,Vehicle,Bangalore,Approved,0
LN01356,03-01-2026,32,Self-Employed,358443,320749,36,825,2,Business,Kolkata,Approved,0
LN01357,25-10-2024,43,Self-Employed,1240324,1296176,60,740,0,Vehicle,Bangalore,Approved,0
LN01358,05-06-2025,62,Self-Employed,713933,765973,36,520,2,Education,Chennai,Rejected,0
LN01359,23-12-2025,42,Self-Employed,480334,649208,60,719,3,Medical,Ahmedabad,Closed,0
LN01360,06-10-2024,41,Self-Employed,473405,418714,24,663,0,Business,Pune,Approved,0
LN01361,01-03-2025,47,Salaried,262351,194058,36,547,2,Medical,Hyderabad,Closed,0
LN01362,04-05-2026,51,Self-Employed,491444,662994,36,797,3,Medical,Delhi,Approved,0
LN01363,09-05-2025,26,Self-Employed,570791,574399,12,560,1,Business,Kolkata,Approved,0
LN01364,28-04-2025,47,Retired,506228,317893,36,666,2,Medical,Mumbai,Approved,0
LN01365,06-09-2024,60,Retired,451528,198270,36,697,0,Medical,Chennai,Closed,0
LN01366,12-04-2025,54,Salaried,487394,597939,36,834,0,Home Renovation,Mumbai,Closed,0
LN01367,18-07-2025,32,Salaried,443731,309901,48,844,2,Home Renovation,Delhi,Approved,0
LN01368,28-05-2024,65,Unemployed,165069,169446,36,561,2,Business,Bangalore,Rejected,0
LN01369,27-01-2025,27,Self-Employed,491039,401619,12,686,4,Business,Delhi,Approved,0
LN01370,14-07-2024,30,Retired,411040,213256,24,642,0,Medical,Mumbai,Defaulted,1
LN01371,05-09-2025,65,Salaried,790826,760660,36,593,1,Vehicle,Ahmedabad,Defaulted,1
LN01372,04-06-2025,37,Self-Employed,950267,348511,24,758,0,Business,Ahmedabad,Closed,0
LN01373,03-02-2026,46,Retired,449316,339088,12,768,0,Medical,Delhi,Closed,0
LN01374,19-05-2024,41,Unemployed,286497,258212,36,406,1,Vehicle,Ahmedabad,Defaulted,1
LN01375,12-03-2024,48,Salaried,340029,265104,36,771,1,Home Renovation,Hyderabad,Closed,0
LN01376,09-10-2024,66,Self-Employed,712787,800844,24,630,0,Business,Delhi,Closed,0
LN01377,02-03-2026,22,Self-Employed,1141512,1382048,48,699,0,Medical,Kolkata,Rejected,0
LN01378,19-03-2026,63,Salaried,261555,300361,36,707,1,Home Renovation,Hyderabad,Closed,0
LN01379,24-05-2026,21,Self-Employed,719828,246680,24,827,5,Education,Kolkata,Closed,0
LN01380,28-02-2025,56,Self-Employed,360932,185353,48,726,2,Home Renovation,Pune,Closed,0
LN01381,14-12-2024,46,Unemployed,339264,302035,36,633,0,Medical,Pune,Closed,0
LN01382,17-03-2026,49,Self-Employed,292930,389100,36,543,3,Vehicle,Delhi,Rejected,0
LN01383,03-06-2025,41,Salaried,1631629,1988062,36,545,2,Education,Hyderabad,Approved,0
LN01384,30-09-2024,31,Salaried,503385,617546,12,737,3,Education,Ahmedabad,Approved,0
LN01385,20-04-2026,60,Salaried,369463,234065,36,529,0,Education,Hyderabad,Rejected,0
LN01386,03-01-2024,31,Salaried,513839,396885,24,536,1,Business,Pune,Closed,0
LN01387,16-10-2024,56,Self-Employed,656900,537197,60,764,3,Medical,Delhi,Approved,0
LN01388,13-01-2026,59,Salaried,199772,94513,48,725,0,Education,Chennai,Defaulted,1
LN01389,01-11-2024,60,Unemployed,203627,68047,36,401,3,Home Renovation,Bangalore,Rejected,0
LN01390,07-05-2026,55,Unemployed,303988,407828,24,511,3,Vehicle,Bangalore,Defaulted,1
LN01391,24-08-2025,54,Self-Employed,1932484,1091435,24,724,5,Medical,Bangalore,Approved,0
LN01392,16-08-2025,67,Unemployed,228925,129100,24,426,0,Home Renovation,Ahmedabad,Defaulted,1
LN01393,06-11-2025,44,Self-Employed,614888,240862,36,590,0,Business,Hyderabad,Closed,0
LN01394,16-05-2025,42,Self-Employed,637147,841899,24,695,0,Education,Ahmedabad,Closed,0
LN01395,01-06-2024,25,Salaried,622395,583626,36,721,4,Home Renovation,Pune,Approved,0
LN01396,02-04-2025,53,Self-Employed,197230,203884,24,767,0,Medical,Bangalore,Approved,0
LN01397,05-07-2025,56,Self-Employed,603699,786459,60,637,1,Home Renovation,Pune,Closed,0
LN01398,10-05-2025,67,Retired,261049,177560,24,528,1,Business,Hyderabad,Rejected,0
LN01399,19-12-2024,40,Self-Employed,243789,239805,60,605,1,Vehicle,Pune,Defaulted,1
LN01400,06-12-2024,39,Retired,559835,191843,60,542,0,Education,Chennai,Defaulted,1
LN01401,19-07-2025,55,Self-Employed,860858,435120,36,759,1,Medical,Ahmedabad,Defaulted,1
LN01402,20-02-2026,63,Salaried,383269,465430,48,592,3,Education,Delhi,Closed,0
LN01403,10-07-2025,37,Unemployed,259834,297105,36,426,0,Education,Pune,Approved,0
LN01404,21-01-2025,65,Self-Employed,1186808,813802,36,600,3,Education,Pune,Rejected,0
LN01405,11-04-2025,63,Salaried,614136,438795,24,603,2,Home Renovation,Delhi,Approved,0
LN01406,25-11-2024,54,Self-Employed,845743,750097,24,718,2,Home Renovation,Hyderabad,Approved,0
LN01407,12-07-2024,29,Salaried,231263,69440,36,562,2,Vehicle,Hyderabad,Approved,0
LN01408,15-12-2025,46,Self-Employed,1175282,664467,36,782,0,Business,Ahmedabad,Approved,0
LN01409,01-09-2024,22,Self-Employed,483297,255690,36,611,1,Medical,Pune,Approved,0
LN01410,08-08-2025,29,Salaried,501207,288460,24,603,2,Home Renovation,Chennai,Approved,0
LN01411,27-01-2025,29,Unemployed,146117,173367,24,443,0,Education,Bangalore,Rejected,0
LN01412,27-08-2024,60,Self-Employed,486083,295364,12,815,1,Business,Chennai,Approved,0
LN01413,26-05-2026,37,Salaried,461147,235495,12,654,0,Medical,Delhi,Approved,0
LN01414,05-03-2026,21,Self-Employed,1652811,1412640,24,800,2,Medical,Delhi,Closed,0
LN01415,24-02-2025,45,Retired,391753,490556,12,578,1,Medical,Kolkata,Rejected,0
LN01416,14-02-2024,63,Salaried,319927,180913,24,760,1,Medical,Bangalore,Defaulted,1
LN01417,21-11-2024,60,Salaried,307561,118838,48,617,0,Vehicle,Pune,Closed,0
LN01418,01-02-2026,62,Salaried,1440261,996725,12,581,5,Medical,Delhi,Closed,0
LN01419,29-04-2025,45,Salaried,410472,460720,36,783,0,Business,Kolkata,Approved,0
LN01420,23-12-2025,59,Retired,605398,548345,24,632,2,Home Renovation,Hyderabad,Approved,0
LN01421,10-04-2026,55,Self-Employed,2405771,2883250,60,665,1,Business,Delhi,Approved,0
LN01422,25-01-2025,23,Salaried,558878,757587,36,735,2,Education,Mumbai,Approved,0
LN01423,30-01-2025,57,Self-Employed,1609887,1886672,24,775,0,Vehicle,Bangalore,Defaulted,1
LN01424,10-11-2025,64,Salaried,364222,351176,36,835,2,Vehicle,Kolkata,Approved,0
